work_year,experience_level,employment_type,salary_in_usd,remote_ratio,company_size,job_category,company_location_grp
2022,SE,FT,130000,0,M,Data Engineer,US
2022,SE,FT,191200,0,M,Data Engineer,US
2022,SE,FT,130000,0,M,Data Engineer,US
2022,EN,FT,66192,50,L,ML/AI Engineer,DE
2022,EN,FT,50000,100,S,ML/AI Engineer,Other
2022,SE,FT,230000,0,L,Data Engineer,US
2022,SE,FT,154600,0,L,Data Engineer,US
2022,SE,FT,120000,0,M,Data Engineer,US
2022,SE,FT,95000,0,M,Data Engineer,US
2022,SE,FT,140000,0,M,Data Scientist,US
2022,SE,FT,120000,0,M,Data Scientist,US
2022,SE,FT,169000,0,M,Data Analyst,US
2022,SE,FT,110600,0,M,Data Analyst,US
2022,MI,FT,80000,100,L,Data Analyst,US
2022,SE,FT,185900,0,M,Data Engineer,US
2022,SE,FT,129300,0,M,Data Engineer,US
2022,SE,FT,135000,0,M,Data Engineer,US
2022,SE,FT,110000,0,M,Data Engineer,US
2022,MI,FT,155000,0,M,Management,US
2022,MI,FT,140000,0,M,Management,US
2022,SE,FT,205000,100,M,Data Engineer,US
2022,SE,FT,150000,100,M,Data Engineer,US
2022,SE,FT,179500,0,M,Data Engineer,US
2022,SE,FT,134000,0,M,Data Engineer,US
2022,MI,FT,180000,0,M,Data Scientist,US
2022,MI,FT,120000,0,M,Data Scientist,US
2022,SE,FT,185900,0,M,Data Scientist,US
2022,SE,FT,129300,0,M,Data Scientist,US
2022,SE,FT,175000,100,M,Data Scientist,US
2022,SE,FT,145000,100,M,Data Scientist,US
2022,SE,FT,235000,100,M,Data Engineer,US
2022,SE,FT,175000,100,M,Data Engineer,US
2022,EN,FT,27317,50,L,Other,ES
2022,MI,FT,160000,100,M,Data Engineer,US
2022,MI,FT,90000,100,M,Data Engineer,US
2022,SE,FT,68293,0,M,Data Engineer,ES
2022,SE,FT,36773,0,M,Data Engineer,ES
2022,SE,FT,145000,0,M,Data Engineer,US
2022,SE,FT,115000,0,M,Data Engineer,US
2022,MI,FT,165000,0,M,Other,US
2022,MI,FT,135000,0,M,Other,US
2022,SE,FT,168400,0,M,Data Engineer,US
2022,SE,FT,105200,0,M,Data Engineer,US
2022,MI,FT,86193,100,M,ML/AI Engineer,GB
2022,MI,FT,49253,100,M,ML/AI Engineer,GB
2022,SE,FT,200000,0,M,Data Engineer,US
2022,SE,FT,160000,0,M,Data Engineer,US
2022,SE,FT,47280,0,M,Data Scientist,ES
2022,SE,FT,37824,0,M,Data Scientist,ES
2022,SE,FT,198800,0,M,Data Scientist,US
2022,SE,FT,122600,0,M,Data Scientist,US
2022,EN,FL,100000,100,M,ML/AI Engineer,Other
2022,MI,FT,105066,50,M,Data Analyst,Other
2022,SE,FT,130000,0,M,Data Analyst,US
2022,SE,FT,100000,0,M,Data Analyst,US
2022,MI,FT,104663,0,M,Data Engineer,GB
2022,MI,FT,73880,0,M,Data Engineer,GB
2022,SE,FT,125000,100,M,Data Engineer,US
2022,SE,FT,110000,100,M,Data Engineer,US
2022,MI,FT,165000,0,M,Data Analyst,US
2022,MI,FT,124000,0,M,Data Analyst,US
2022,SE,FT,148000,100,M,Data Scientist,US
2022,SE,FT,107000,100,M,Data Scientist,US
2022,MI,FT,150000,0,M,Data Analyst,US
2022,MI,FT,100000,0,M,Data Analyst,US
2022,EN,FT,160000,0,M,Data Engineer,US
2022,EN,FT,135000,0,M,Data Engineer,US
2022,MI,FT,120000,0,M,Data Engineer,US
2022,MI,FT,95000,0,M,Data Engineer,US
2022,SE,FT,153600,0,M,Data Engineer,US
2022,SE,FT,106800,0,M,Data Engineer,US
2022,MI,FT,100000,0,M,Data Analyst,CA
2022,MI,FT,65000,0,M,Data Analyst,CA
2022,MI,FT,120000,0,M,Data Engineer,US
2022,MI,FT,95000,0,M,Data Engineer,US
2022,SE,FT,63040,0,M,Data Engineer,Other
2022,SE,FT,36773,0,M,Data Engineer,Other
2022,EX,FT,310000,100,M,Data Engineer,US
2022,EX,FT,239000,100,M,Data Engineer,US
2022,SE,FT,299500,0,M,Management,US
2022,SE,FT,245100,0,M,Management,US
2022,SE,FT,168000,100,M,Data Scientist,US
2022,SE,FT,130000,100,M,Data Scientist,US
2022,SE,FT,136000,100,M,Data Scientist,US
2022,SE,FT,104000,100,M,Data Scientist,US
2022,MI,FT,161000,100,M,Data Engineer,US
2022,MI,FT,118000,100,M,Data Engineer,US
2022,SE,FT,205000,100,M,Data Scientist,US
2022,SE,FT,184000,100,M,Data Scientist,US
2022,SE,FT,185900,0,M,Data Scientist,US
2022,SE,FT,129300,0,M,Data Scientist,US
2022,SE,FT,247500,0,M,Management,US
2022,SE,FT,172200,0,M,Management,US
2022,SE,FT,68293,0,L,Other,Other
2022,SE,FT,177000,0,M,Data Analyst,US
2022,SE,FT,131000,0,M,Data Analyst,US
2022,SE,FT,205000,100,M,Data Scientist,US
2022,SE,FT,184000,100,M,Data Scientist,US
2022,SE,FT,146000,0,M,Data Engineer,US
2022,SE,FT,102000,0,M,Data Engineer,US
2022,SE,FT,169000,0,M,Data Analyst,US
2022,SE,FT,110600,0,M,Data Analyst,US
2022,SE,FT,230000,100,M,Data Scientist,US
2022,SE,FT,196000,100,M,Data Scientist,US
2022,SE,FT,135000,0,M,Data Engineer,US
2022,SE,FT,100000,0,M,Data Engineer,US
2022,MI,FT,80000,0,M,Data Engineer,US
2022,MI,FT,65000,0,M,Data Engineer,US
2022,SE,FT,135000,0,M,Data Engineer,US
2022,SE,FT,100000,0,M,Data Engineer,US
2022,SE,FT,61566,100,M,Data Engineer,GB
2022,SE,FT,43096,100,M,Data Engineer,GB
2022,MI,FT,175000,100,M,Data Engineer,US
2022,MI,FT,135000,100,M,Data Engineer,US
2022,EN,FT,80000,0,M,Data Scientist,US
2022,SE,FT,231250,100,M,Data Engineer,US
2022,SE,FT,138750,100,M,Data Engineer,US
2022,SE,FT,193750,100,M,Data Engineer,US
2022,SE,FT,116250,100,M,Data Engineer,US
2022,SE,FT,231250,100,M,Data Engineer,US
2022,SE,FT,138750,100,M,Data Engineer,US
2022,SE,FT,231250,100,M,Data Engineer,US
2022,SE,FT,138750,100,M,Data Engineer,US
2022,SE,FT,231250,100,M,Data Engineer,US
2022,SE,FT,138750,100,M,Data Engineer,US
2022,SE,FT,193750,100,M,Data Engineer,US
2022,SE,FT,116250,100,M,Data Engineer,US
2022,SE,FT,208000,100,M,Data Scientist,US
2022,SE,FT,127000,100,M,Data Scientist,US
2022,SE,FT,300000,100,M,Data Scientist,US
2022,SE,FT,196000,100,M,Data Scientist,US
2022,SE,FT,204500,0,M,ML/AI Engineer,US
2022,SE,FT,142200,0,M,ML/AI Engineer,US
2021,MI,FL,45555,50,M,Other,Other
2022,SE,FT,185900,0,M,Data Engineer,US
2022,SE,FT,129300,0,M,Data Engineer,US
2022,SE,FT,47280,0,M,Data Scientist,ES
2022,SE,FT,37824,0,M,Data Scientist,ES
2022,SE,FT,204500,0,M,ML/AI Engineer,US
2022,SE,FT,142200,0,M,ML/AI Engineer,US
2022,SE,FT,205000,100,M,Data Scientist,US
2022,SE,FT,185000,100,M,Data Scientist,US
2022,SE,FT,185900,0,M,Data Scientist,US
2022,SE,FT,129300,0,M,Data Scientist,US
2022,SE,FT,247500,0,M,ML/AI Engineer,US
2022,SE,FT,172200,0,M,ML/AI Engineer,US
2022,EN,FT,160000,0,M,Data Engineer,US
2022,EN,FT,135000,0,M,Data Engineer,US
2022,MI,FT,150000,0,M,Data Analyst,US
2022,MI,FT,100000,0,M,Data Analyst,US
2022,SE,FT,110000,0,M,Data Analyst,US
2022,SE,FT,95000,0,M,Data Analyst,US
2022,SE,FT,185900,0,M,Data Scientist,US
2022,SE,FT,129300,0,M,Data Scientist,US
2022,SE,FT,205000,100,M,Data Scientist,US
2022,SE,FT,184000,100,M,Data Scientist,US
2022,EN,FT,17684,100,M,Data Scientist,Other
2022,SE,FT,375000,50,L,Management,US
2022,SE,FT,191200,0,M,Data Engineer,US
2022,SE,FT,130000,0,M,Data Engineer,US
2022,SE,FT,225000,0,M,Data Scientist,US
2022,SE,FT,156400,0,M,Data Scientist,US
2022,SE,FT,169000,0,M,Data Analyst,US
2022,SE,FT,110600,0,M,Data Analyst,US
2022,SE,FT,204500,0,M,ML/AI Engineer,US
2022,SE,FT,142200,0,M,ML/AI Engineer,US
2022,MI,FT,104663,0,M,ML/AI Engineer,GB
2022,MI,FT,80036,0,M,ML/AI Engineer,GB
2022,SE,FT,185900,0,M,Data Scientist,US
2022,SE,FT,129300,0,M,Data Scientist,US
2022,SE,FT,140700,0,M,Data Scientist,US
2022,SE,FT,93800,0,M,Data Scientist,US
2022,SE,FT,350000,100,M,Data Scientist,US
2022,SE,FT,135000,100,M,Data Scientist,US
2022,SE,FT,115934,100,M,Data Analyst,US
2022,SE,FT,81666,100,M,Data Analyst,US
2022,EN,PT,12000,100,L,Data Analyst,US
2022,MI,FT,104697,100,L,ML/AI Engineer,Other
2022,EN,FT,33000,100,S,ML/AI Engineer,DE
2022,EN,FT,34672,100,S,ML/AI Engineer,DE
2022,SE,FT,201000,0,M,ML/AI Engineer,US
2022,SE,FT,119000,0,M,ML/AI Engineer,US
2022,SE,FT,175000,100,M,Data Engineer,US
2022,SE,FT,150000,100,M,Data Engineer,US
2022,SE,FT,154560,0,M,Data Analyst,US
2022,SE,FT,123648,0,M,Data Analyst,US
2022,SE,FT,130000,0,M,Data Analyst,US
2022,SE,FT,100000,0,M,Data Analyst,US
2022,MI,FT,170000,0,M,Data Engineer,US
2022,MI,FT,145000,0,M,Data Engineer,US
2022,SE,FT,135000,100,M,Data Engineer,US
2022,SE,FT,100000,100,M,Data Engineer,US
2022,SE,FT,247500,0,M,Data Scientist,US
2022,SE,FT,172200,0,M,Data Scientist,US
2022,SE,FT,177500,100,M,Data Scientist,US
2022,SE,FT,134000,100,M,Data Scientist,US
2022,SE,FT,185900,0,M,Data Scientist,US
2022,SE,FT,129300,0,M,Data Scientist,US
2022,SE,FT,192564,100,M,Data Engineer,US
2022,SE,FT,144854,100,M,Data Engineer,US
2022,SE,FT,130000,0,M,Data Analyst,US
2022,SE,FT,105000,0,M,Data Analyst,US
2022,SE,FT,179305,100,M,Data Engineer,US
2022,SE,FT,142127,100,M,Data Engineer,US
2022,SE,FT,315000,100,M,Data Engineer,US
2022,SE,FT,225000,100,M,Data Engineer,US
2022,SE,FT,243900,100,M,Data Scientist,US
2022,SE,FT,156600,100,M,Data Scientist,US
2022,MI,FT,206000,0,M,Data Analyst,US
2022,MI,FT,160000,0,M,Data Analyst,US
2022,MI,FT,109000,0,M,Data Analyst,US
2022,MI,FT,79000,0,M,Data Analyst,US
2022,MI,FT,160000,0,M,Data Analyst,US
2022,MI,FT,109000,0,M,Data Analyst,US
2022,MI,FT,89306,50,L,Management,Other
2022,SE,FT,182500,100,M,Data Engineer,US
2022,SE,FT,128500,100,M,Data Engineer,US
2022,MI,FT,160000,100,M,Data Engineer,US
2022,MI,FT,90000,100,M,Data Engineer,US
2022,EN,FT,77300,100,M,Management,US
2022,EN,FT,45600,100,M,Management,US
2022,SE,FT,127000,100,M,Data Analyst,US
2022,SE,FT,110000,100,M,Data Analyst,US
2022,SE,FT,210000,100,M,Data Engineer,US
2022,SE,FT,136000,100,M,Data Engineer,US
2022,SE,FT,12608,100,S,Data Engineer,Other
2022,SE,FT,170000,100,M,Data Engineer,US
2022,SE,FT,140000,100,M,Data Engineer,US
2022,SE,FT,247500,0,M,Data Engineer,US
2022,SE,FT,172200,0,M,Data Engineer,US
2022,SE,FT,225000,0,M,Data Engineer,US
2022,SE,FT,184100,0,M,Data Engineer,US
2022,MI,FT,130000,0,M,ML/AI Engineer,US
2022,MI,FT,90000,0,M,ML/AI Engineer,US
2022,MI,FT,120000,100,M,Data Scientist,US
2022,MI,FT,100000,100,M,Data Scientist,US
2022,MI,FT,85000,100,M,Data Scientist,US
2022,MI,FT,78000,100,M,Data Scientist,US
2022,SE,FT,161000,100,M,Data Engineer,US
2022,SE,FT,110000,100,M,Data Engineer,US
2022,SE,FT,136000,100,M,Data Scientist,US
2022,SE,FT,104000,100,M,Data Scientist,US
2022,SE,FT,47280,0,M,Data Scientist,ES
2022,SE,FT,37824,0,M,Data Scientist,ES
2022,EX,FT,205000,0,M,Management,US
2022,EX,FT,160000,0,M,Management,US
2022,SE,FT,169000,0,M,Data Analyst,US
2022,SE,FT,110600,0,M,Data Analyst,US
2022,EN,FT,61566,100,M,Data Engineer,GB
2022,EN,FT,49253,100,M,Data Engineer,GB
2022,SE,FT,160000,0,M,Data Engineer,US
2022,SE,FT,130000,0,M,Data Engineer,US
2022,SE,FT,245000,0,M,Data Scientist,US
2022,SE,FT,180000,0,M,Data Scientist,US
2022,SE,FT,135000,0,M,Data Engineer,US
2022,SE,FT,100000,0,M,Data Engineer,US
2022,SE,FT,220000,0,M,Data Engineer,US
2022,SE,FT,150000,0,M,Data Engineer,US
2022,SE,FT,198440,0,L,Data Scientist,US
2022,SE,FT,144000,0,L,Data Scientist,US
2022,SE,FT,240000,0,M,Data Engineer,US
2022,SE,FT,170000,0,M,Data Engineer,US
2022,SE,FT,198440,0,M,Data Scientist,US
2022,SE,FT,144000,0,M,Data Scientist,US
2022,MI,FT,150000,100,M,Data Analyst,US
2022,MI,FT,100000,100,M,Data Analyst,US
2022,SE,FT,120000,0,M,Data Analyst,US
2022,SE,FT,95000,0,M,Data Analyst,US
2022,MI,FT,57872,50,M,Data Scientist,GB
2022,EN,FT,64000,100,L,Data Analyst,US
2022,EN,FT,39925,50,L,Data Scientist,Other
2022,SE,FT,187200,100,M,ML/AI Engineer,CA
2022,SE,FT,116100,100,M,ML/AI Engineer,CA
2022,SE,FT,150000,0,M,Data Analyst,US
2022,SE,FT,127000,0,M,Data Analyst,US
2022,SE,FT,275000,100,M,Data Engineer,US
2022,SE,FT,166000,100,M,Data Engineer,US
2022,SE,FT,159699,0,M,Data Scientist,US
2022,SE,FT,138938,0,M,Data Scientist,US
2022,EN,FT,76000,50,L,Data Analyst,US
2022,SE,FT,166700,0,M,Data Analyst,US
2022,SE,FT,119000,0,M,Data Analyst,US
2022,SE,FT,130000,0,M,Data Analyst,US
2022,SE,FT,100000,0,M,Data Analyst,US
2022,SE,FT,103432,0,M,Data Engineer,GB
2022,SE,FT,92350,0,M,Data Engineer,GB
2022,SE,FT,80000,0,M,Data Analyst,US
2022,SE,FT,52500,0,M,Data Analyst,US
2022,SE,FT,236000,100,M,Data Engineer,US
2022,SE,FT,182000,100,M,Data Engineer,US
2022,SE,FT,180000,100,M,Data Scientist,US
2022,SE,FT,140000,100,M,Data Scientist,US
2022,SE,FT,225000,0,M,Data Scientist,US
2022,SE,FT,156400,0,M,Data Scientist,US
2022,SE,FT,135000,100,M,Data Analyst,US
2022,SE,FT,100000,100,M,Data Analyst,US
2022,SE,FT,204500,0,M,ML/AI Engineer,US
2022,SE,FT,142200,0,M,ML/AI Engineer,US
2022,MI,FT,240000,100,M,Data Engineer,US
2022,EN,PT,125404,50,S,Data Analyst,US
2022,SE,FT,300000,0,M,Data Engineer,US
2022,SE,FT,130000,0,M,Data Engineer,US
2022,SE,FT,195000,100,M,Data Engineer,US
2022,SE,FT,175000,100,M,Data Engineer,US
2022,SE,FT,155000,0,M,Data Engineer,US
2022,SE,FT,110000,0,M,Data Engineer,US
2022,SE,FT,123000,0,M,Data Analyst,US
2022,SE,FT,92250,0,M,Data Analyst,US
2022,SE,FT,170000,0,M,Data Engineer,US
2022,SE,FT,150000,0,M,Data Engineer,US
2022,MI,FT,180000,100,M,ML/AI Engineer,US
2022,MI,FT,100000,100,M,ML/AI Engineer,US
2022,SE,FT,97000,100,M,Data Engineer,US
2022,SE,FT,90000,100,M,Data Engineer,US
2022,SE,FT,200000,0,M,Data Engineer,US
2022,SE,FT,160000,0,M,Data Engineer,US
2022,SE,FT,210000,100,M,ML/AI Engineer,US
2022,SE,FT,180000,100,M,ML/AI Engineer,US
2022,SE,FT,260000,0,M,Data Engineer,US
2022,SE,FT,180000,0,M,Data Engineer,US
2022,EX,FT,210000,100,M,Data Engineer,US
2022,EX,FT,157000,100,M,Data Engineer,US
2022,EN,FT,180000,100,M,Data Scientist,US
2022,EN,FT,100000,100,M,Data Scientist,US
2022,MI,FT,80000,0,M,Data Analyst,US
2022,MI,FT,52500,0,M,Data Analyst,US
2022,SE,FT,128000,0,M,Data Engineer,US
2022,SE,FT,81500,0,M,Data Engineer,US
2022,SE,FT,105000,0,M,Data Engineer,US
2022,SE,FT,70000,0,M,Data Engineer,US
2022,SE,FT,175000,0,M,Data Scientist,US
2022,SE,FT,122500,0,M,Data Scientist,US
2022,SE,FT,171000,0,M,Data Engineer,US
2022,SE,FT,117000,0,M,Data Engineer,US
2022,SE,FT,202800,0,L,Data Scientist,US
2022,SE,FT,104300,0,L,Data Scientist,US
2022,SE,FT,50432,0,M,Data Analyst,ES
2022,SE,FT,36773,0,M,Data Analyst,ES
2022,SE,FT,197000,0,M,Data Engineer,US
2022,SE,FT,99000,0,M,Data Engineer,US
2022,SE,FT,160000,0,M,Data Engineer,US
2022,SE,FT,110000,0,M,Data Engineer,US
2022,SE,FT,185900,0,M,Data Scientist,US
2022,SE,FT,129300,0,M,Data Scientist,US
2022,MI,FT,30000,100,L,Data Scientist,Other
2022,MI,FT,78000,100,M,Data Engineer,Other
2022,MI,FT,48000,100,M,Data Engineer,Other
2022,SE,FT,170000,0,M,Data Engineer,US
2022,SE,FT,130000,0,M,Data Engineer,US
2022,SE,FT,150000,0,M,Data Analyst,US
2022,SE,FT,95000,0,M,Data Analyst,US
2022,MI,FT,78000,100,M,Data Engineer,Other
2022,MI,FT,42000,100,M,Data Engineer,Other
2022,SE,FT,345600,0,M,Data Engineer,US
2022,SE,FT,230400,0,M,Data Engineer,US
2022,SE,FT,145000,0,M,Data Engineer,US
2022,SE,FT,115000,0,M,Data Engineer,US
2022,MI,FT,78000,100,M,Data Analyst,Other
2022,MI,FT,48000,100,M,Data Analyst,Other
2022,SE,FT,175950,100,M,Data Analyst,US
2022,SE,FT,130050,100,M,Data Analyst,US
2022,SE,FT,205600,0,L,Data Engineer,US
2022,SE,FT,105700,0,L,Data Engineer,US
2022,SE,FT,236600,100,M,Data Analyst,US
2022,SE,FT,89200,100,M,Data Analyst,US
2022,MI,FT,84000,100,M,Data Scientist,Other
2022,MI,FT,54000,100,M,Data Scientist,Other
2022,EN,FT,80000,100,L,Data Scientist,US
2022,SE,FT,200000,100,S,Data Analyst,GB
2022,EN,FT,73742,100,L,Data Scientist,CA
2022,SE,FT,165000,50,S,Management,US
2022,EN,FT,33246,50,L,Data Scientist,GB
2022,SE,FT,185900,0,M,Data Engineer,US
2022,SE,FT,129300,0,M,Data Engineer,US
2022,SE,FT,169000,0,M,Data Analyst,US
2022,SE,FT,110600,0,M,Data Analyst,US
2021,EN,FT,5409,50,L,Data Engineer,IN
2021,MI,FT,75050,50,L,Data Engineer,Other
2022,SE,FT,225000,0,M,Data Engineer,US
2022,SE,FT,184100,0,M,Data Engineer,US
2022,SE,FT,185900,0,M,Data Scientist,US
2022,SE,FT,129300,0,M,Data Scientist,US
2022,SE,FT,225000,0,M,Data Scientist,US
2022,SE,FT,156400,0,M,Data Scientist,US
2022,SE,FT,185900,0,M,Data Scientist,US
2022,SE,FT,129300,0,M,Data Scientist,US
2022,EN,FT,108000,0,S,ML/AI Engineer,US
2022,SE,FT,8000,100,L,Data Scientist,Other
2022,SE,FT,155000,100,M,Data Scientist,US
2022,SE,FT,38000,100,M,Data Scientist,US
2022,MI,FT,85000,0,M,Data Analyst,US
2022,MI,FT,65000,0,M,Data Analyst,US
2022,SE,FT,155000,100,M,Data Scientist,US
2022,SE,FT,38000,100,M,Data Scientist,US
2022,MI,FT,110820,0,M,Data Engineer,GB
2022,MI,FT,92350,0,M,Data Engineer,GB
2022,SE,FT,153600,100,M,Data Scientist,US
2022,SE,FT,106800,100,M,Data Scientist,US
2022,SE,FT,185000,100,M,Data Scientist,US
2022,SE,FT,50000,100,M,Data Scientist,US
2022,SE,FT,185900,0,M,Data Engineer,US
2022,SE,FT,129300,0,M,Data Engineer,US
2022,SE,FT,155000,100,M,Data Scientist,US
2022,SE,FT,38000,100,M,Data Scientist,US
2022,SE,FT,168000,100,M,Data Scientist,US
2022,SE,FT,130000,100,M,Data Scientist,US
2022,SE,FT,123400,0,M,Data Scientist,US
2022,SE,FT,88100,0,M,Data Scientist,US
2022,SE,FT,120000,100,S,Data Scientist,US
2022,SE,FT,55000,100,S,Data Scientist,US
2022,SE,FT,185900,0,M,Data Scientist,US
2022,SE,FT,129300,0,M,Data Scientist,US
2022,SE,FT,191200,0,M,Data Engineer,US
2022,SE,FT,130000,0,M,Data Engineer,US
2022,SE,FT,169000,0,M,Data Analyst,US
2022,SE,FT,110600,0,M,Data Analyst,US
2022,SE,FT,150000,0,M,Data Engineer,US
2022,SE,FT,120000,0,M,Data Engineer,US
2022,SE,FT,139000,0,M,Other,US
2022,SE,FT,122000,0,M,Other,US
2022,SE,FT,185900,0,M,Data Scientist,US
2022,SE,FT,129300,0,M,Data Scientist,US
2022,SE,FT,139600,0,M,Data Analyst,US
2022,SE,FT,85700,0,M,Data Analyst,US
2022,SE,FT,185000,100,M,Data Engineer,US
2022,SE,FT,50000,100,M,Data Engineer,US
2022,SE,FT,185900,0,M,Data Engineer,US
2022,SE,FT,129300,0,M,Data Engineer,US
2022,SE,FT,225000,0,M,Data Scientist,US
2022,SE,FT,156400,0,M,Data Scientist,US
2022,SE,FT,200000,100,M,Data Scientist,US
2022,SE,FT,175000,100,M,Data Scientist,US
2022,SE,FT,185900,0,M,Data Engineer,US
2022,SE,FT,129300,0,M,Data Engineer,US
2022,MI,FT,148500,100,L,ML/AI Engineer,US
2022,MI,FT,98200,100,L,ML/AI Engineer,US
2022,SE,FT,115000,100,M,Data Analyst,US
2022,SE,FT,95000,100,M,Data Analyst,US
2022,SE,FT,225000,100,M,Data Engineer,US
2022,SE,FT,66000,100,M,Data Engineer,US
2022,SE,FT,185000,100,M,Data Scientist,US
2022,SE,FT,50000,100,M,Data Scientist,US
2022,SE,FT,47280,0,M,Data Scientist,ES
2022,SE,FT,37824,0,M,Data Scientist,ES
2022,MI,FT,134000,0,M,Management,US
2022,MI,FT,98000,0,M,Management,US
2022,MI,FT,105000,0,M,Data Analyst,US
2022,MI,FT,62000,0,M,Data Analyst,US
2022,EN,FT,57000,100,L,Data Analyst,US
2022,SE,FT,161311,50,M,Data Engineer,CA
2022,MI,FT,144200,100,M,Data Scientist,US
2022,MI,FT,115360,100,M,Data Scientist,US
2022,MI,FT,83171,0,L,Data Scientist,Other
2022,SE,FT,38154,100,L,Management,IN
2022,SE,FT,73546,0,M,Data Engineer,Other
2022,SE,FT,42026,0,M,Data Engineer,Other
2022,SE,FT,170000,100,M,Data Engineer,US
2022,SE,FT,150000,100,M,Data Engineer,US
2022,SE,FT,180000,100,M,Data Engineer,US
2022,SE,FT,160000,100,M,Data Engineer,US
2022,MI,FT,108000,50,L,Data Scientist,US
2022,SE,FT,200000,100,M,Management,US
2022,SE,FT,150000,100,M,Management,US
2022,EX,FT,125976,50,L,Management,CA
2022,SE,FT,188700,100,M,Data Engineer,US
2022,SE,FT,160395,100,M,Data Engineer,US
2022,SE,FT,115934,100,M,Data Analyst,US
2022,SE,FT,81666,100,M,Data Analyst,US
2022,SE,FT,300000,0,M,Data Engineer,US
2022,SE,FT,225000,0,M,Data Engineer,US
2022,SE,FT,198440,100,M,Data Scientist,US
2022,SE,FT,144000,100,M,Data Scientist,US
2022,SE,FT,191475,100,M,Data Scientist,US
2022,SE,FT,141525,100,M,Data Scientist,US
2022,SE,FT,50432,0,M,Data Analyst,ES
2022,SE,FT,36773,0,M,Data Analyst,ES
2022,MI,FT,75648,100,S,Data Scientist,DE
2022,SE,FT,156868,100,L,Management,US
2022,SE,FT,200000,100,S,Data Analyst,Other
2022,SE,FT,198440,0,L,Data Scientist,US
2022,SE,FT,144000,0,L,Data Scientist,US
2022,SE,FT,69344,100,L,Management,Other
2022,MI,FT,5132,100,M,ML/AI Engineer,Other
2022,SE,CT,90000,100,M,Data Analyst,US
2022,MI,FT,126080,0,S,Data Scientist,DE
2022,MI,FT,84053,0,S,Data Scientist,DE
2022,SE,FT,200000,100,M,Data Engineer,US
2022,SE,FT,180000,100,M,Data Engineer,US
2022,MI,FT,108000,100,M,Data Engineer,US
2022,MI,FT,85000,100,M,Data Engineer,US
2022,SE,FT,210000,100,M,ML/AI Engineer,US
2022,SE,FT,180000,100,M,ML/AI Engineer,US
2022,SE,FT,165000,100,M,Data Engineer,US
2022,SE,FT,132000,100,M,Data Engineer,US
2022,SE,FT,130000,100,M,Data Engineer,US
2022,SE,FT,110000,100,M,Data Engineer,US
2022,MI,FT,45050,50,L,Data Analyst,Other
2021,EN,FT,42028,50,L,Data Analyst,Other
2022,MI,FT,135000,100,L,Data Engineer,US
2022,SE,FT,178800,100,L,Data Engineer,US
2022,SE,FT,132100,100,L,Data Engineer,US
2022,EN,FT,20000,50,M,Data Analyst,US
2022,SE,FT,140000,0,M,ML/AI Engineer,CA
2022,SE,FT,110000,0,M,ML/AI Engineer,CA
2022,SE,FT,160000,100,M,Data Engineer,US
2022,SE,FT,85000,100,M,Data Engineer,US
2022,SE,FT,250000,100,M,Data Engineer,US
2022,SE,FT,63000,100,M,Data Engineer,US
2022,EX,FT,187200,100,M,Data Engineer,US
2022,EX,FT,116100,100,M,Data Engineer,US
2022,MI,FT,10000,0,M,Data Scientist,Other
2022,SE,FT,200000,100,M,Data Engineer,US
2022,SE,FT,145000,100,M,Data Engineer,US
2022,SE,FT,229998,0,L,Data Engineer,US
2022,SE,FT,154545,0,L,Data Engineer,US
2022,SE,FT,215000,0,L,Data Scientist,US
2022,SE,FT,159000,0,L,Data Scientist,US
2022,SE,FT,229998,0,L,Data Engineer,US
2022,SE,FT,154545,0,L,Data Engineer,US
2022,EN,FT,50000,100,M,ML/AI Engineer,US
2022,SE,FT,183000,100,L,Management,US
2022,SE,FT,99750,100,M,Data Analyst,US
2022,SE,FT,68400,100,M,Data Analyst,US
2022,SE,FT,236900,100,L,Data Scientist,US
2022,SE,FT,159200,100,L,Data Scientist,US
2022,SE,FT,243225,100,M,Management,US
2022,SE,FT,179775,100,M,Management,US
2022,SE,FT,175000,100,M,Data Engineer,US
2022,SE,FT,150000,100,M,Data Engineer,US
2022,SE,FT,210000,100,M,ML/AI Engineer,US
2022,SE,FT,180000,100,M,ML/AI Engineer,US
2022,SE,FT,148000,100,M,Data Scientist,US
2022,SE,FT,128000,100,M,Data Scientist,US
2022,SE,FT,190000,100,M,Data Engineer,US
2022,SE,FT,135000,100,M,Data Engineer,US
2022,SE,FT,130000,100,M,Data Engineer,US
2022,SE,FT,110000,100,M,Data Engineer,US
2022,SE,FT,191475,100,M,Data Scientist,US
2022,SE,FT,141525,100,M,Data Scientist,US
2022,SE,FT,160000,100,M,Data Engineer,US
2022,SE,FT,85000,100,M,Data Engineer,US
2022,SE,FT,218000,0,M,Data Scientist,US
2022,SE,FT,145300,0,M,Data Scientist,US
2022,SE,FT,195400,100,L,ML/AI Engineer,US
2022,SE,FT,131300,100,L,ML/AI Engineer,US
2022,EN,FT,105000,100,L,Other,US
2022,SE,FT,191475,100,M,Data Scientist,US
2022,SE,FT,141525,100,M,Data Scientist,US
2022,SE,FT,207000,100,M,Data Scientist,US
2022,SE,FT,153000,100,M,Data Scientist,US
2022,SE,FT,191475,100,M,Data Scientist,US
2022,SE,FT,141525,100,M,Data Scientist,US
2022,SE,FT,110000,0,M,Data Analyst,US
2022,SE,FT,99000,0,M,Data Analyst,US
